S.no; Stock Id;Image; Brand; Rating; Number of ratings; Description; features; Price; Offers; Shipping Price;
7;stock_9SIAE8DBZ92116;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-064-V07.jpg;GIGABYTE;Rating + 3;28;GIGABYTE GeForce RTX 2080 Ti GAMING OC 11G Graphics Card, 3 x WINDFORCE Fans, 11GB 352-Bit GDDR6, GV-N208TGAMING OC-11GC Video Card;['Core Clock: 1665 MHz in OC mode\n1650 MHz in Gaming mode', 'Max Resolution: 7680 x 4320 @ 60 Hz', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Model #: GV-N208TGAMING OC-11', 'Item #: 9SIAE8DBZ92116', 'Return Policy: View Return Policy'];$1,885.00 –;null;Free Shipping
8;stock_9SIAE8D8E43358;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-128-09.jpg;EVGA;Rating + 4;75;EVGA GeForce GTX 960 04G-P4-3966-KR 4GB SSC GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card;['Core Clock: 1279 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort', 'DVI: 1 x DVI-I', 'Model #: 04G-P4-3966-KR', 'Return Policy: View Return Policy'];$495.00;1 Offers–;Free Shipping
9;stock_9SIAE8D89K2203;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-075-15.jpg;EVGA;Rating + 4;45;EVGA GeForce GTX 970 04G-P4-2972-KR 4GB GAMING w/ACX 2.0, Silent Cooling Graphics Card;['Core Clock: 1050 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 1 x DisplayPort', 'DVI: 1 x DVI-I\n1 x DVI-D', 'Model #: 04G-P4-2972-KR', 'Item #: 9SIAE8D89K2203', 'Return Policy: View Return Policy'];$469.00 –;null;Free Shipping
10;stock_9SIANK9D029936;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-213-V04.jpg;GIGABYTE;Rating + 4;230;GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GD Video Card;['Core Clock: 1785 MHz', 'Max Resolution: 7680 x 4320 @ 60 Hz', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Model #: GV-N207SWF3OC-8GD', 'Return Policy: View Return Policy'];$1,499.59;3 Offers–;Free Shipping
11;stock_9SIAE8D8NK3543;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-154-09.jpg;EVGA;Rating + 4;55;EVGA GeForce GTX 960 04G-P4-1962-KR 4GB SC GAMING, Only 6.8 inches, Perfect for mITX Build Graphics Card;['Core Clock: 1216 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 1 x DisplayPort 1.2', 'DVI: 1 x Dual-link DVI-I\n1 x Dual-link DVI-D', 'Model #: 04G-P4-1962-KR', 'Return Policy: View Return Policy'];$495.00;1 Offers–;Free Shipping
12;stock_9SIANK9D034878;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-212-V04.jpg;GIGABYTE;Rating + 4;180;GIGABYTE GeForce RTX 2070 Super GAMING OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SGAMING OC-8GD Video Card;['Core Clock: 1815 MHz', 'Max Resolution: 7680 x 4320 @ 60 Hz', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Model #: GV-N207SGAMINGOC-8GD', 'Return Policy: View Return Policy'];$1,499.59;1 Offers–;Free Shipping
13;stock_9SIAE8D8HS9343;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-079-15.jpg;EVGA;Rating + 5;232;EVGA GeForce GTX 980 04G-P4-2983-KR 4GB SC GAMING w/ACX 2.0, 26% Cooler and 36% Quieter Cooling Graphics Card;['Core Clock: 1266 MHz', 'Max Resolution: 4096 x 2160', 'DisplayPort: 3 x DisplayPort', 'DVI: 1 x DVI', 'Model #: 04G-P4-2983-KR', 'Return Policy: View Return Policy'];$475.00;1 Offers–;Free Shipping
14;stock_9SIAE8D8K82866;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-068-18.jpg;EVGA;Rating + 5;88;EVGA GeForce GTX 980 04G-P4-2982-KR 4GB SC GAMING, Silent Cooling Graphics Card;['Core Clock: 1241 MHz', 'Max Resolution: 4096 x 2160', 'DisplayPort: 3 x DisplayPort', 'DVI: 1 x DVI', 'Model #: 04G-P4-2982-KR', 'Item #: 9SIAE8D8K82866', 'Return Policy: View Return Policy'];$480.00 –;null;Free Shipping
15;stock_9SIAE8D8K82874;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-099-19.jpg;EVGA;Rating + 5;13;EVGA GeForce GTX 980 04G-P4-5988-KR 4GB K|NGP|N GAMING w/ACX 2.0+, Whisper Silent w/ Multi-Color LED Cooler, Customized Overclocking Graphics Card;['Core Clock: 1304 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.2', 'DVI: 1 x Dual-link DVI-I', 'Model #: 04G-P4-5988-KR', 'Item #: 9SIAE8D8K82874', 'Return Policy: View Return Policy'];$599.00 –;null;Free Shipping
16;stock_9SIA4RE8BF6405;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-223-V01.jpg;ASUS;Rating + 5;8;ASUS Radeon RX 560 4GB EVO OC Edition GDDR5 DP HDMI DVI AMD Graphics Card (RX560-O4G-EVO);['Core Clock: 1149 MHz', 'Max Resolution: 5120 x 2880', 'DisplayPort: 1 x Native Regular DP', 'DVI: 1 x Native DVI-D', 'Model #: RX560-O4G-EVO', 'Item #: 9SIA4RE8BF6405', 'Return Policy: View Return Policy'];$473.99 –;null;Free Shipping
17;stock_9SIANK9D336582;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-067-V07.jpg;GIGABYTE;Rating + 4;20;GIGABYTE GeForce RTX 2080 WINDFORCE OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080WF3OC-8GC Video Card;['Core Clock: 1800 MHz in OC mode\n1785 MHz in Gaming mode', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Model #: GV-N2080WF3OC-8GC', 'Item #: 9SIANK9D336582', 'Return Policy: View Return Policy'];$1,559.00 –;null;Free Shipping
18;stock_9SIAE8D8EV4916;https://c1.neweggimages.com/ProductImageCompressAll300/A73M_131493548210135823bRMtjxLViO.jpg;EVGA;Rating + 5;1;EVGA GeForce GTX 1070 FTW GAMING ACX 3.0, 08G-P4-6276-KR, 8GB GDDR5, RGB LED, 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC) Video Graphics Card;['Core Clock: 1607 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: JMOHJ001', 'Item #: 9SIAE8D8EV4916', 'Return Policy: View Return Policy'];$689.00 –;null;Free Shipping
19;stock_9SIAPMXDC15006;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-305-V02.jpg;ASUS;Rating + 4;17;ASUS TUF Gaming GeForce GTX 1660 Overclocked 6GB Dual-fan Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1660-O6G-GAMING);['Core Clock: OC Mode: 1530 MHz \nGaming Mode: 1500 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: TUF-GTX1660-O6G-GAMI', 'Return Policy: View Return Policy'];$489.99;3 Offers–;Free Shipping
20;stock_9SIAE8DBV77155;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-146-15.jpg;EVGA;Rating + 5;101;EVGA GeForce GTX 980 Ti 06G-P4-4998-KR 6GB CLASSIFIED GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card;['Core Clock: 1190 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort', 'DVI: 1 x DVI-I', 'Model #: 06G-P4-4998-KR', 'Item #: 9SIAE8DBV77155', 'Return Policy: View Return Policy'];$599.00 –;null;Free Shipping
21;stock_9SIAE8D8ZC5981;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-144-18.jpg;EVGA;Rating + 5;119;EVGA GeForce GTX 980 Ti 06G-P4-1996-KR 6GB HYBRID GAMING, "All in One" No Hassle Water Cooling, Just Plug and Play Graphics Card;['Core Clock: 1140 MHz', 'Max Resolution: Analog: 2048 x 1536\r\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.2', 'DVI: 1 x Dual-link DVI', 'Model #: 06G-P4-1996-KR', 'Item #: 9SIAE8D8ZC5981', 'Return Policy: View Return Policy'];$599.00 –;null;Free Shipping
22;stock_9SIAE8D8MD4852;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-423-V09.jpg;ZOTAC;Rating + 5;26;ZOTAC GeForce GTX 1080 Ti AMP Extreme Core 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810F-10P;['Core Clock: 1607 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10810F-10P', 'Return Policy: View Return Policy'];$1,199.00;1 Offers–;Free Shipping
23;stock_9SIA0ZX6JP5931;https://c1.neweggimages.com/ProductImageCompressAll300/ADZG_1_201803011511201904.jpg;ASUS;Rating + 5;8;ASUS GeForce GT 710 1GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-1GD5-BRK);['Core Clock: 954 MHz', 'Max Resolution: 2560 x 1600', 'DVI: 1 x DVI-D', 'HDMI: 1 x HDMI', 'Model #: GT710-SL-1GD5-BRK', 'Return Policy: View Return Policy'];$60.45;10 Offers–;Free Shipping
24;stock_9SIAE8D8TP4521;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-142-15.jpg;EVGA;Rating + 4;272;EVGA GeForce GTX 980 Ti 06G-P4-4995-KR 6GB SC+ GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card;['Core Clock: 1102 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.2', 'DVI: 1 x Dual-link DVI-I', 'Model #: 06G-P4-4995-KR', 'Item #: 9SIAE8D8TP4521', 'Return Policy: View Return Policy'];$599.00 –;null;Free Shipping
1;stock_9SIA25VBW00791;https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_201808081249038264.jpg;MSI;Rating + 2;1;MSI N210-MD1G/D3 GeForce 210 Graphic Card 1 GB DDR3 SDRAM G2101D3;['Core Clock: 589 MHz', 'DVI: Yes', 'HDMI: Yes', 'Chipset Manufacturer: NVIDIA', 'Model #: G2101D3', 'Return Policy: View Return Policy'];$60.00;2 Offers–;Free Shipping
1;stock_9SIAE8DA8J8810;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-402-S99.jpg;ZOTAC;Rating + 4;85;ZOTAC GeForce GTX 1060 Mini, ZT-P10600A-10L, 6GB GDDR5 Super Compact;['Core Clock: 1506 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-link DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10600A-10L', 'Item #: 9SIAE8DA8J8810', 'Return Policy: View Return Policy'];$620.00 –;null;Free Shipping
1;stock_9SIACTNATK3541;https://c1.neweggimages.com/ProductImageCompressAll300/ACTN_1_20191219316213102.jpg;AMD;Rating + 5;1;BD3A75 AMD Radeon HD7450 1GB PCI-E LOW Profile Graphics Video Card SV10E54739 03T7306 PCI-EXPRESS Video Cards;['DisplayPort: 1 x DisplayPort', 'DVI: 1 x DVI', 'Model #: BD3A75 SV10E54739', 'Item #: 9SIACTNATK3541', 'Return Policy: View Return Policy'];$28.42 –;null;Free Shipping
2;stock_9SIA575DJF6514;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-437-V07.jpg;EVGA;Rating + 5;17;EVGA GeForce GTX 1660 XC Black GAMING, 06G-P4-1161-KR, 6GB GDDR5, HDB Fan;['Max Resolution: 7680 x 4320', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Model #: 06G-P4-1161-KR', 'Return Policy: View Return Policy'];$697.98;2 Offers–;Free Shipping
3;stock_9SIAE8DA238018;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-408-S99.jpg;ZOTAC;Rating + 4;58;ZOTAC GeForce GTX 1070 Mini, ZT-P10700G-10M, 8GB GDDR5;['Core Clock: 1518 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10700G-10M', 'Return Policy: View Return Policy'];$689.00;1 Offers–;Free Shipping
4;stock_9SIAE8D8GT0829;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-414-S99.jpg;ZOTAC;Rating + 4;55;ZOTAC GeForce GTX 1080 Mini, ZT-P10800H-10P, 8GB GDDR5X IceStorm Cooling, Dual Fans, 90mm Pressure Optimized Fan, 100mm Maximum Airflow Optimized Fan, Direct GPU Copper Block Contact, Metal Back Plate;['Core Clock: 1620 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10800H-10P', 'Return Policy: View Return Policy'];$879.00;1 Offers–;Free Shipping
5;stock_9SIA6V6DEE8660;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-438-V01.jpg;EVGA;Rating + 5;6;EVGA GeForce GTX 1660 XC GAMING, 06G-P4-1163-KR, 6GB GDDR5, HDB Fan;['Max Resolution: 7680 x 4320', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Model #: 06G-P4-1163-KR', 'Return Policy: View Return Policy'];$549.99;2 Offers–;Free Shipping
6;stock_9SIA4RE7CE9676;https://c1.neweggimages.com/ProductImageCompressAll300/AAJ2_1_201706062103761444.jpg;DELL;Rating + 5;6;Dell 1CX3M HFKYC AMD ATI Radeon HD6350 512MB PCI-E x16 DMS-59 Video Graphics Card w/ Dual VGA Adapter;['Max Resolution: 2048 x 1536@75Hz', 'Chipset Manufacturer: AMD', 'GPU Series: AMD Radeon HD 6000 Series', 'OpenGL: OpenGL 4.0', 'Model #: 615867753244', 'Item #: 9SIA4RE7CE9676', 'Return Policy: View Return Policy'];$18.97 –;null;Free Shipping
7;stock_9SIAC0F9428355;https://c1.neweggimages.com/ProductImageCompressAll300/ACZ1_1319395906208951932A56oWATBX.jpg;NVIDIA;Rating + 5;2;nVidia Quadro K1200 4GB Video Graphics Card;['Model #: 699-5G200-0500-020 G', 'Item #: 9SIAC0F9428355', 'Return Policy: View Return Policy'];$69.99 –;null;Free Shipping
8;stock_9SIAE8DD5R3433;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-406-S99.jpg;ZOTAC;Rating + 5;4;ZOTAC GeForce GTX 1080 ArcticStorm, ZT-P10800F-30P, 8GB GDDR5X ArcticStorm Liquid Cooling Waterblock, Spectra Lighting, Metal Wraparound Backplate, Direct Copper Contact, PowerBoost, G1/4 Threads;['Core Clock: 1632 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10800F-30P', 'Item #: 9SIAE8DD5R3433', 'Return Policy: View Return Policy'];$895.00 –;null;Free Shipping
9;stock_9SIAE8D8NS3598;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-399-S99.jpg;ZOTAC;Rating + 4;45;ZOTAC GeForce GTX 1080 AMP! Extreme, ZT-P10800B-10P, 8GB GDDR5X IceStorm Cooling, Metal Wraparound Carbon ExoArmor exterior, Dual-blade EKO Fan, Spectra Lighting, PowerBoost, FREEZE fan stop;['Core Clock: 1771 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10800B-10P', 'Item #: 9SIAE8D8NS3598', 'Return Policy: View Return Policy'];$899.00 –;null;Free Shipping
10;stock_9SIAE8D8GT0768;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-398-S99.jpg;ZOTAC;Rating + 4;38;ZOTAC GeForce GTX 1080 AMP! Edition, ZT-P10800C-10P, 8GB GDDR5X IceStorm Cooling, Metal Wraparound Carbon ExoArmor Exterior, Ultra-wide 100mm Fans, Spectra Lighting, PowerBoost, FREEZE Fan Stop;['Core Clock: 1683 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: ZT-P10800C-10P', 'Return Policy: View Return Policy'];$879.00;1 Offers–;Free Shipping
11;stock_9SIAAJ2B9C8729;https://c1.neweggimages.com/ProductImageCompressAll300/AAJ2D20033175MJI.jpg;NVIDIA;Rating + 5;1;HP NVIDIA Quadro K6000 12GB GDDR5 PCI-Express 3.0 x16 Full Height 2x DVI 2x DP Video Graphics Card 762007-001 713207-002;['Max Resolution: 4096 x 2160 (DisplayPort)', 'DisplayPort: 2 x DisplayPort 1.2', 'DVI: 2 x DVI', 'Chipset Manufacturer: NVIDIA', 'Model #: 762007-001', 'Item #: 9SIAAJ2B9C8729', 'Return Policy: View Return Policy'];$359.99 –;null;Free Shipping
12;stock_9SIA4RR9734535;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-091-09.jpg;EVGA;Rating + 5;214;EVGA GeForce GTX 960 02G-P4-2966-KR 2GB SSC GAMING w/ACX 2.0+, Whisper Silent Cooling Graphics Card;['Core Clock: 1279 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.2', 'DVI: 1 x Dual-Link DVI-I', 'Model #: 02G-P4-2966-KR', 'Item #: 9SIA4RR9734535', 'Return Policy: View Return Policy'];$229.00 –;null;Free Shipping
13;stock_9SIA4RR8KZ1423;https://c1.neweggimages.com/ProductImageCompressAll300/AA0S_1316249592331383139FO5nlYpm1.jpg;NVIDIA;Rating + 4;5;NVIDIA GeForce GTX 1070 8GB GDDR5 Micron Memory Graphics Card, PCI Express 3.0, DirectX 12, OpenGL 4.5, 1683 MHz - OEM;['Core Clock: 1506 MHz', 'Max Resolution: 3840 x 2160', 'DisplayPort: 3 x DisplayPort', 'DVI: 1 x DVI', 'Model #: GTX 1070 - Sapphire', 'Item #: 9SIA4RR8KZ1423', 'Return Policy: View Return Policy'];$469.99 –;null;Free Shipping
14;stock_9SIAGSC7K36059;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-155-09.jpg;EVGA;Rating + 5;113;EVGA GeForce GTX 960 04G-P4-3967-KR 4GB SSC GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card;['Core Clock: 1279 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.2', 'DVI: 1 x Dual-link DVI-I', 'Model #: 04G-P4-3967-KR', 'Item #: 9SIAGSC7K36059', 'Return Policy: View Return Policy'];$249.99 –;null;$7.15 Shipping
15;stock_9SIA4RR9MG4113;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-164-01.jpg;EVGA;Rating + 5;98;EVGA GeForce GTX 960 04G-P4-3969-KR 4GB FTW GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card;['Core Clock: 1304 MHz', 'Max Resolution: Analog: 2048 x 1536\r\nDigital: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.2', 'DVI: 1 x Dual-link DVI', 'Model #: 04G-P4-3969-KR', 'Item #: 9SIA4RR9MG4113', 'Return Policy: View Return Policy'];$265.00 –;null;$7.99 Shipping
16;stock_9SIAE8DBMW1456;https://c1.neweggimages.com/ProductImageCompressAll300/AGKCS200308I3yAl.jpg;EVGA;Rating + 5;1;EVGA GeForce GTX 1080 Ti FTW3 GAMING, 11G-P4-6696-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M (OEM Edition);['Core Clock: 1569 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DVI', 'Model #: 11G-P4-6696-KR OEM', 'Item #: 9SIAE8DBMW1456', 'Return Policy: View Return Policy'];$1,199.00 –;null;Free Shipping
17;stock_9SIAE8DAPP4594;https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_131950950459538673zJjp68F27i.jpg;EVGA;Rating + 5;1;EVGA Nvidia Geforce GTX 980 4GB GDDR5 (04G-P4-2980-KR) Graphics Video Card GPU;['Model #: 04G-P4-2980-BR SR', 'Item #: 9SIAE8DAPP4594', 'Return Policy: View Return Policy'];$385.00 –;null;Free Shipping
18;stock_9SIAE8D8NG7656;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-322-Z01.jpg;EVGA;Rating + 5;1;EVGA GeForce GTX 1080 08G-P4-6180-RX Founders Edition, 8GB GDDR5X, LED, DX12 OSD Support (PXOC) Graphics Card;['Core Clock: 1607 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 08G-P4-6180-RX', 'Return Policy: View Return Policy'];$695.00;2 Offers–;Free Shipping
19;stock_9SIAE8D91J4072;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-131-28.jpg;EVGA;Rating + 4;7;EVGA GeForce GTX 980 04G-P4-1989-KR 4GB HYBRID GAMING, "All in One" No Hassle Water Cooling, Just Plug and Play Graphics Card;['Core Clock: 1291 MHz', 'Max Resolution: 4096 x 2160', 'DisplayPort: 3 x DisplayPort', 'DVI: 1 x DVI-I', 'Model #: 04G-P4-1989-KR', 'Item #: 9SIAE8D91J4072', 'Return Policy: View Return Policy'];$439.00 –;null;Free Shipping
1;stock_9SIA4RR8B28954;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-405-06.jpg;ZOTAC;Rating + 4;34;ZOTAC GeForce GTX 1060 Mini, ZT-P10610A-10L, 3GB GDDR5 Super Compact;['Core Clock: 1506 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10610A-10L', 'Item #: 9SIA4RR8B28954', 'Return Policy: View Return Policy'];$339.00 –;null;Free Shipping
1;stock_14-137-139;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-139-V01.jpg;MSI;Rating + 4;27;MSI GeForce GT 1030 DirectX 12 GT 1030 2G LP OC 2GB 64-Bit GDDR5 PCI Express 3.0 x16 (uses x4) HDCP Ready Low Profile Video Card;['Core Clock: 1265 MHz', 'DisplayPort: 1 x DisplayPort', 'HDMI: 1 x HDMI', 'Card Dimensions (L x H): 6.26" x 2.72"', 'Model #: GT 1030 2G LP OC', 'Item #: N82E16814137139', 'Return Policy: Standard Return Policy'];$99.99;8 Offers–;Free Shipping
2;stock_9SIAE8D9FG0784;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-336-V09.jpg;EVGA;Rating + 5;122;EVGA GeForce GTX 1080 Ti SC Black Edition GAMING, 11G-P4-6393-KR, 11GB GDDR5X, iCX Cooler & LED;['Core Clock: 1556 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 11G-P4-6393-KR', 'Return Policy: View Return Policy'];$1,125.00;1 Offers–;Free Shipping
3;stock_9SIA73M71X1360;https://c1.neweggimages.com/ProductImageCompressAll300/14-127-930-01.jpg;MSI;Rating + 4;17;MSI GeForce GT 710 DirectX 12 GT 710 1GD3H LPV1 1GB 64-Bit DDR3 PCI Express 2.0 x8 HDCP Ready Low Profile Video Card;['Core Clock: 954 MHz', 'Max Resolution: 4096 x 2160', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI', 'Model #: GT 710 1GD3H LPV1', 'Return Policy: View Return Policy'];$54.88;9 Offers–;Free Shipping
4;stock_9SIAE8D9EZ3826;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-267-S99.jpg;EVGA;Rating + 5;89;EVGA GeForce GTX 1060 SC GAMING, ACX 2.0 (Single Fan), 03G-P4-6162-KR, 3GB GDDR5, DX12 OSD Support (PXOC);['Core Clock: 1607 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 03G-P4-6162-KR', 'Item #: 9SIAE8D9EZ3826', 'Return Policy: View Return Policy'];$499.00 –;null;Free Shipping
5;stock_9SIAE8D8351931;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-625-03.jpg;EVGA;Rating + 4;890;EVGA 01G-P3-1556-KR GeForce GTX 550 Ti (Fermi) FPB 1GB 192-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card;['Core Clock: 951MHz (vs. NV Ref. 900 Mhz)', 'Max Resolution: 2560 x 1600', 'DVI: 2 x DVI', 'HDMI: 1 x mini HDMI', 'Model #: 01G-P3-1556-KR', 'Item #: 9SIAE8D8351931', 'Return Policy: View Return Policy'];$199.00 –;null;Free Shipping
6;stock_14-137-140;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-140-V01.jpg;MSI;Rating + 4;20;MSI GeForce GT 1030 DirectX 12 GT 1030 2GH LP OC 2GB 64-Bit GDDR5 PCI Express 3.0 x16 (uses x4) HDCP Ready Low Profile Video Card;['DisplayPort: 1 x DisplayPort', 'HDMI: 1 x HDMI', 'Card Dimensions (L x H): 6.02" x 2.72"', 'Slot Width: 1.5 slot', 'Model #: GT 1030 2GH LP OC', 'Item #: N82E16814137140', 'Return Policy: Standard Return Policy'];$99.99;9 Offers–;Free Shipping
7;stock_9SIAPMXCMK8325;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-356-V01.jpg;ASUS;Rating + 5;1;ASUS Turbo GeForce RTX 2080 SUPER TURBO-RTX2080S-8G-EVO 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card;['Core Clock: 1650 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Model #: TURBO-RTX2080S8GEVO', 'Item #: 9SIAPMXCMK8325', 'Return Policy: View Return Policy'];$1,399.99 –;null;Free Shipping
8;stock_9SIAE8D98G2403;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-337-V01.jpg;EVGA;Rating + 5;83;EVGA GeForce GTX 1080 Ti SC2 GAMING, 11G-P4-6593-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M;['Core Clock: 1556 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 11G-P4-6593-KR', 'Item #: 9SIAE8D98G2403', 'Return Policy: View Return Policy'];$1,199.00 –;null;Free Shipping
